Product Id,Set,Edition,Condition,Buy Price,Buy Qty,Sell Qty
"4565035","Pokemon Promo Cards","Primal Groudon-EX - 86/160 - Oversized Promo","English Near Mint","4.20","5",""
"4565036","Pokemon Promo Cards","Primal Kyogre-EX - 55/160 - Oversized Promo","English Near Mint","4.20","5",""
"3752241","Pokemon Promo Cards","Rocket's Hitmonchan - 9 - (Winner) Oversize Promo","English Near Mint","28.00","3",""
"4439590","Pokemon Promo Cards","Aegislash - 86/146 - (Staff) Holo Pre-Release Promo","Near Mint English Pokemon Card","0.50","1",""
"4439589","Pokemon Promo Cards","Aegislash - 86/146 - Holo Pre-Release Promo","Near Mint English Pokemon Card","0.14","1",""
"4545085","Pokemon Promo Cards","Aipom - 43/95 - SDCC Promo","Near Mint English Pokemon Card","4.95","1",""
"4481830","Pokemon Promo Cards","Ampharos - 40/124 - Alt Holo Pattern Promo","Near Mint English Pokemon Card","0.19","1",""
"2214670","Pokemon Promo Cards","Ancient Mew (2nd Movie Promo) - Ultra Rare","Near Mint English Pokemon Card","3.35","15",""
"3388375","Pokemon Promo Cards","Arcanine - 12/99 - (Staff) Pre-Release Promo","Near Mint English Pokemon Card","4.20","4",""
"3388374","Pokemon Promo Cards","Arcanine - 12/99 - Pre-Release Promo","Near Mint English Pokemon Card","0.17","1",""
"2351310","Pokemon Promo Cards","Armaldo (Pre-release) - 1/100 - Rare","Near Mint English Pokemon Card","0.85","1",""
"2214562","Pokemon Promo Cards","Articuno - 22 - (Movie 2000) Rare","Near Mint English Pokemon Card","0.17","8",""
"3752223","Pokemon Promo Cards","Axew - 12/12 - 2012 McDonald's Promo","Near Mint English Pokemon Card","0.65","4",""
"2388843","Pokemon Promo Cards","Bagon - 50/97 - (Gencon) Common","Near Mint English Pokemon Card","9.00","2",""
"2388844","Pokemon Promo Cards","Bagon - 50/97 - (Inquest) Common","Near Mint English Pokemon Card","0.90","4",""
"2388845","Pokemon Promo Cards","Bagon - 50/97 - (Scrye) Common","Near Mint English Pokemon Card","0.85","1",""
"4154134","Pokemon Promo Cards","Bagon - 50/97 - Promo","Near Mint English Pokemon Card","3.10","1",""
"2388820","Pokemon Promo Cards","Bayleef (Pre-Release) - 35/115 - Uncommon","Near Mint English Pokemon Card","0.31","2",""
"3030908","Pokemon Promo Cards","Bebe's Search - 109/123 - Holo Rare","Near Mint English Pokemon Card","0.05","3",""
"2387309","Pokemon Promo Cards","Beldum - 022 - (Winner) Rare","Near Mint English Pokemon Card","0.08","1",""
"2388835","Pokemon Promo Cards","Beldum - 29/101 - (Gym Challenge) Uncommon","Near Mint English Pokemon Card","0.29","4",""
"4447922","Pokemon Promo Cards","Bianca - 109/113 - League Promo","Near Mint English Pokemon Card","0.19","2",""
"2214560","Pokemon Promo Cards","Birthday Pikachu  - 24 - Holo Rare","Near Mint English Pokemon Card","9.90","14",""
"4161325","Pokemon Promo Cards","Birthday Pikachu - 24 - Pokemon World Collection (Tail Stamp)","Near Mint English Pokemon Card","18.75","2",""
"4201096","Pokemon Promo Cards","Black Kyurem - BW58 - Holo Promo","Near Mint English Pokemon Card","1.80","1",""
"4481826","Pokemon Promo Cards","Blacksmith - 88/106 - Holo Promo","Near Mint English Pokemon Card","0.31","8",""
"3239122","Pokemon Promo Cards","Blastoise - 13/95 - Shattered Holo Promo","Near Mint English Pokemon Card","0.23","3",""
"2388899","Pokemon Promo Cards","Blastoise - 14/100 - (2007 Nationals) Rare","Near Mint English Pokemon Card","3.60","3",""
"2388900","Pokemon Promo Cards","Blastoise - 14/100 - (Staff 2007 Nationals) Rare","Near Mint English Pokemon Card","7.40","1",""
"4439593","Pokemon Promo Cards","Blastoise - 16/101 - Alternate Holo Pattern Promo","Near Mint English Pokemon Card","0.29","2",""
"4546176","Pokemon Promo Cards","Blastoise-EX - XY30 - Ultra Rare","Near Mint English Pokemon Card","1.10","21",""
"4160847","Pokemon Promo Cards","Boldore - 51/98 - Shattered Holo Promo","Near Mint English Pokemon Card","0.06","1",""
"3032191","Pokemon Promo Cards","Buck's Training (Pre-release) - 130/146 - Uncommon","Near Mint English Pokemon Card","0.27","4",""
"3032190","Pokemon Promo Cards","Buck's Training (Staff Pre-release) - 130/146 - Uncommon","Near Mint English Pokemon Card","1.60","2",""
"4471671","Pokemon Promo Cards","Bunnelby - 10/12 - 2014 Holo Mcdonalds Promo","Near Mint English Pokemon Card","1.30","1",""
"2388826","Pokemon Promo Cards","Cacturne (Pre-Release) - 27/108 - Promo","Near Mint English Pokemon Card","0.13","4",""
"2387314","Pokemon Promo Cards","Celebi - 029 - Holo Rare","Near Mint English Pokemon Card","0.70","3",""
"4316691","Pokemon Promo Cards","Champions Festival - BW95 - (Quarter-Finalist) Worlds '13 Promo","Near Mint English Pokemon Card","34.25","4",""
"4316692","Pokemon Promo Cards","Champions Festival - BW95 - (Semi-Finalist) Worlds '13 Promo","Near Mint English Pokemon Card","60.00","2",""
"4316682","Pokemon Promo Cards","Champions Festival - BW95 - (Staff) Worlds '13 Promo","Near Mint English Pokemon Card","27.00","3",""
"4316684","Pokemon Promo Cards","Champions Festival - BW95 - (Top Sixteen) Worlds '13 Promo","Near Mint English Pokemon Card","19.00","1",""
"4316681","Pokemon Promo Cards","Champions Festival - BW95 - Worlds '13 Promo","Near Mint English Pokemon Card","20.00","2",""
"4525134","Pokemon Promo Cards","Champions Festival - XY-P - Japanese Worlds '14 Promo","Near Mint English Pokemon Card","18.50","3",""
"4525142","Pokemon Promo Cards","Champions Festival - XY27 - (Quarter-Finalist) Worlds '14 Promo","Near Mint English Pokemon Card","47.25","4",""
"4525140","Pokemon Promo Cards","Champions Festival - XY27 - (Semi-Finalist) Worlds '14 Promo","Near Mint English Pokemon Card","47.25","3",""
"4525141","Pokemon Promo Cards","Champions Festival - XY27 - (Staff) Worlds '14 Promo","Near Mint English Pokemon Card","32.75","3",""
"4525144","Pokemon Promo Cards","Champions Festival - XY27 - (Top Sixteen) Worlds '14 Promo","Near Mint English Pokemon Card","41.75","3",""
"4525143","Pokemon Promo Cards","Champions Festival - XY27 - (Top Thirty-Two) Worlds '14 Promo","Near Mint English Pokemon Card","37.75","4",""
"4525135","Pokemon Promo Cards","Champions Festival - XY27 - French Worlds '14 Promo (Festival des Champions)","Near Mint English Pokemon Card","8.70","2",""
"4525137","Pokemon Promo Cards","Champions Festival - XY27 - German Worlds '14 Promo (Festival der Champions)","Near Mint English Pokemon Card","6.10","4",""
"4525136","Pokemon Promo Cards","Champions Festival - XY27 - Italian Worlds '14 Promo (Festa dei Campioni)","Near Mint English Pokemon Card","9.00","2",""
"4525138","Pokemon Promo Cards","Champions Festival - XY27 - Portuguese Worlds '14 Promo (Festival dos Campeoes)","Near Mint English Pokemon Card","7.50","2",""
"4525139","Pokemon Promo Cards","Champions Festival - XY27 - Spanish Worlds '14 Promo (Festival de Campeones)","Near Mint English Pokemon Card","10.00","2",""
"4525133","Pokemon Promo Cards","Champions Festival - XY27 - Worlds '14 Promo","Near Mint English Pokemon Card","26.25","2",""
"3752240","Pokemon Promo Cards","Championship Arena - 028 - (With Book) Worlds '05 Promo","Near Mint English Pokemon Card","144.00","2",""
"3752239","Pokemon Promo Cards","Championship Arena - 028 - Worlds '05 Promo","Near Mint English Pokemon Card","89.00","2",""
"4160841","Pokemon Promo Cards","Chandelure - 20/99 - Shattered Holo Promo","Near Mint English Pokemon Card","1.75","3",""
"2388834","Pokemon Promo Cards","Charizard - 100/97 - (2004 National Championships) Holo Rare","Near Mint English Pokemon Card","34.75","4",""
"4430406","Pokemon Promo Cards","Charizard - 20/149 - Alternate Holo Pattern Promo","Near Mint English Pokemon Card","1.75","18",""
"4546177","Pokemon Promo Cards","Charizard-EX - XY29 - Ultra Rare","Near Mint English Pokemon Card","3.75","10",""
"2388832","Pokemon Promo Cards","Charmander - 98/97 - (2004 City Championships) Holo Rare","Near Mint English Pokemon Card","2.95","4",""
"2388833","Pokemon Promo Cards","Charmeleon - 99/97 - (2004 State Championships) Holo Rare","Near Mint English Pokemon Card","1.25","1",""
"4474069","Pokemon Promo Cards","Chesnaught-EX - XY18 - Ultra Rare","Near Mint English Pokemon Card","2.65","13",""
"4471663","Pokemon Promo Cards","Chespin - 2/12 - 2014 Holo Mcdonalds Promo","Near Mint English Pokemon Card","2.35","3",""
"4325156","Pokemon Promo Cards","Chespin - XY01 - X and Y Promo","Near Mint English Pokemon Card","1.20","1",""
"2387311","Pokemon Promo Cards","Chimecho - 024 - (Winner) Rare","Near Mint English Pokemon Card","2.30","2",""
"2214565","Pokemon Promo Cards","Chimecho - 024 - Rare","Near Mint English Pokemon Card","1.75","5",""
"2214672","Pokemon Promo Cards","Clefable (Prerelease) - 1/64 - Holo Rare","Near Mint English Pokemon Card","48.00","2",""
"4340187","Pokemon Promo Cards","Cobalion - 84/101 - Alternate Holo Pattern Promo","Near Mint English Pokemon Card","1.60","4",""
"4439578","Pokemon Promo Cards","Colress - 118/135 - League Promo","Near Mint English Pokemon Card","4.20","7",""
"2214569","Pokemon Promo Cards","Cool Porygon - 15 - Holo Rare","Near Mint English Pokemon Card","0.19","6",""
"2214673","Pokemon Promo Cards","Dark Arbok - 19/82 - (W Stamped) Rare","Near Mint English Pokemon Card","0.80","3",""
"2214674","Pokemon Promo Cards","Dark Charmeleon - 32/82 - (W Stamped) Uncommon","Near Mint English Pokemon Card","4.30","4",""
"2351309","Pokemon Promo Cards","Dark Houndoom (Pre-release) - 37/109 - Uncommon","Near Mint English Pokemon Card","1.95","1",""
"2214570","Pokemon Promo Cards","Dark Persian - 17 - Holo Rare","Near Mint English Pokemon Card","0.50","2",""
"4494904","Pokemon Promo Cards","Dark Persian No HP Misprint - 17 - Holo Rare Promo - 20032","Near Mint English Pokemon Card","71.00","2",""
"2388813","Pokemon Promo Cards","Darkness Energy - 93/109 - Holo Promo","Near Mint English Pokemon Card","0.05","1",""
"3609932","Pokemon Promo Cards","Darmanitan - 25/114 - (Staff) Pre-Release Promo","Near Mint English Pokemon Card","4.00","1",""
"4439599","Pokemon Promo Cards","Deino - 97/113 - (1st Place) League Promo","Near Mint English Pokemon Card","3.05","3",""
"4439600","Pokemon Promo Cards","Deino - 97/113 - (2nd Place) League Promo","Near Mint English Pokemon Card","2.65","4",""
"4439601","Pokemon Promo Cards","Deino - 97/113 - (3rd Place) League Promo","Near Mint English Pokemon Card","1.70","4",""
"4439602","Pokemon Promo Cards","Deino - 97/113 - (4th Place) League Promo","Near Mint English Pokemon Card","1.25","1",""
"4474068","Pokemon Promo Cards","Delphox-EX - XY19 - Ultra Rare","Near Mint English Pokemon Card","2.30","20",""
"2388879","Pokemon Promo Cards","Deoxys - 16/107 - (Deoxys Destiny) Rare","Near Mint English Pokemon Card","0.20","1",""
"2388841","Pokemon Promo Cards","Deoxys - 16/107 - (Regional Championships) Rare","Near Mint English Pokemon Card","2.00","2",""
"2388896","Pokemon Promo Cards","Deoxys - 93/106 - (Stadium Challenge) Rare","Near Mint English Pokemon Card","98.00","2",""
"3731581","Pokemon Promo Cards","Dewott - 29/114 - Shattered Holo Promo","Near Mint English Pokemon Card","4.95","4",""
"3752216","Pokemon Promo Cards","Dewott - 5/12 - 2012 McDonald's Promo","Near Mint English Pokemon Card","0.17","1",""
"2972854","Pokemon Promo Cards","Dialga - 1/127 - Reverse Foil Promo","Near Mint English Pokemon Card","13.75","2",""
"2938109","Pokemon Promo Cards","Ditto - 61/113 - (Origins 2007) Common","Near Mint English Pokemon Card","1.45","1",""
"2388901","Pokemon Promo Cards","Ditto - 63/113 - (San Diego Comic Con) Common","Near Mint English Pokemon Card","10.25","3",""
"4439604","Pokemon Promo Cards","Dragalge - XY10 - (Staff) Holo Pre-Release Promo","Near Mint English Pokemon Card","4.35","5",""
"4439603","Pokemon Promo Cards","Dragalge - XY10 - Holo Pre-Release Promo","Near Mint English Pokemon Card","2.00","4",""
"2388825","Pokemon Promo Cards","Dragonair (Pre-Release) - 28/101 - Uncommon","Near Mint English Pokemon Card","0.80","2",""
"2947519","Pokemon Promo Cards","Dragonair - 52/146 - (State, Province, Territory Championships) Uncommon","Near Mint English Pokemon Card","0.31","3",""
"3032192","Pokemon Promo Cards","Dragonair - 52/146 - Staff State, Province Championships - Uncommon","Near Mint English Pokemon Card","2.55","2",""
"3032194","Pokemon Promo Cards","Dragonite - 2/146 - Promo (09 National Championships)","Near Mint English Pokemon Card","3.70","3",""
"3032193","Pokemon Promo Cards","Dragonite - 2/146 - Staff Promo (09 National Championships)","Near Mint English Pokemon Card","4.35","2",""
"4439595","Pokemon Promo Cards","Dragonite - 83/116 - Alternate Holo Pattern Promo","Near Mint English Pokemon Card","0.10","1",""
"3032195","Pokemon Promo Cards","Dratini - 91/146 - (Staff City Championships) Common","Near Mint English Pokemon Card","1.25","4",""
"3752219","Pokemon Promo Cards","Drilbur - 8/12 - 2012 McDonald's Promo","Near Mint English Pokemon Card","0.11","1",""
"2994403","Pokemon Promo Cards","Eevee - 62/100 - Reverse Foil BK Promo","Near Mint English Pokemon Card","0.90","4",""
"4157944","Pokemon Promo Cards","Eevee - 84/108 - ""Staff"" Cities Championship 2013 Promo","Near Mint English Pokemon Card","1.75","2",""
"4157943","Pokemon Promo Cards","Eevee - 84/108 - Cities Championship 2013 Promo","Near Mint English Pokemon Card","0.17","4",""
"4439584","Pokemon Promo Cards","Eevee - BW97 - Holo Promo","Near Mint English Pokemon Card","6.40","1",""
"3149552","Pokemon Promo Cards","Electivire - 20/102 - Staff Holo Promo (HGSS Triumphant Pre-Release)","Near Mint English Pokemon Card","3.30","1",""
"2388929","Pokemon Promo Cards","Electivire - 3/130 - Promo (Regional Championships)","Near Mint English Pokemon Card","0.80","1",""
"2388928","Pokemon Promo Cards","Electivire - 3/130 - Staff Promo (Regional Championships)","Near Mint English Pokemon Card","13.75","2",""
"4506117","Pokemon Promo Cards","Enhanced Hammer - 94/108 - League Promo","Near Mint English Pokemon Card","0.41","4",""
"4506116","Pokemon Promo Cards","Escape Rope - 120/135 - League Promo","Near Mint English Pokemon Card","0.39","1",""
"3752237","Pokemon Promo Cards","Escavalier - 80/101 - Pokemon Championship Series Promo","Near Mint English Pokemon Card","0.10","1",""
"4157952","Pokemon Promo Cards","Espeon - 48/108 - ""Staff"" Nationals Championship 2013 Promo","Near Mint English Pokemon Card","5.10","4",""
"4157951","Pokemon Promo Cards","Espeon - 48/108 - Nationals Championship 2013 Promo","Near Mint English Pokemon Card","2.65","2",""
"2388823","Pokemon Promo Cards","Exeggutor (Pre-Release) - 41/110 - Uncommon","Near Mint English Pokemon Card","1.35","3",""
"2388890","Pokemon Promo Cards","Exploud - 3/106 - Promo (National Championship)","Near Mint English Pokemon Card","0.27","4",""
"2388891","Pokemon Promo Cards","Exploud - 3/106 -Staff Promo (National Championship)","Near Mint English Pokemon Card","2.60","1",""
"4550173","Pokemon Promo Cards","Fairy Energy - Holo Promo","Near Mint English Pokemon Card","0.22","28",""
"4471664","Pokemon Promo Cards","Fennekin - 3/12 - 2014 Holo Mcdonalds Promo","Near Mint English Pokemon Card","1.15","1",""
"4325157","Pokemon Promo Cards","Fennekin - XY02 - X and Y Promo","Near Mint English Pokemon Card","1.55","4",""
"2387293","Pokemon Promo Cards","Fighting Energy - Starfoil Promo","Near Mint English Pokemon Card","0.65","2",""
"2387294","Pokemon Promo Cards","Fire Energy - Starfoil Promo","Near Mint English Pokemon Card","0.50","15",""
"4157946","Pokemon Promo Cards","Flareon - 12/108 - ""Staff"" Regional Championship 2013 Promo","Near Mint English Pokemon Card","14.00","2",""
"4157945","Pokemon Promo Cards","Flareon - 12/108 - Regional Championship 2013 Promo","Near Mint English Pokemon Card","1.85","2",""
"3089753","Pokemon Promo Cards","Flareon 4 - 60/111 - Shattered Reverse Foil Promo","Near Mint English Pokemon Card","1.75","2",""
"3394490","Pokemon Promo Cards","Flygon - 025 - (Winner) Rare","Near Mint English Pokemon Card","1.75","4",""
"2214576","Pokemon Promo Cards","Flygon - 025 - Rare","Near Mint English Pokemon Card","0.23","4",""
"2387312","Pokemon Promo Cards","Flygon - 15/97 - Holo Rare (Winner)","Near Mint English Pokemon Card","0.26","6",""
"2214577","Pokemon Promo Cards","Flying Pikachu - 25 - Rare","Near Mint English Pokemon Card","2.20","11",""
"4471665","Pokemon Promo Cards","Froakie - 4/12 - 2014 Holo Mcdonalds Promo","Near Mint English Pokemon Card","0.55","2",""
"4325158","Pokemon Promo Cards","Froakie - XY03 - Holo Promo","Near Mint English Pokemon Card","2.75","1",""
"4439577","Pokemon Promo Cards","Frozen City - 100/116 - League Promo","Near Mint English Pokemon Card","0.26","4",""
